Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 1900:, hard_loss_metric=0.24051258, hard_loss_metric=0.24051258, full_loss_metric=0.17879385, full_loss_num=5000.83837891, mean_dist=2.35184860, lr=0.000100, hard or full='full'
iter 21000:, hard_loss_metric=0.16447620, hard_loss_metric=0.16447620, full_loss_metric=0.16150810, full_loss_num=1052.82849121, mean_dist=2.74711394, lr=0.000100, hard or full='full'
0:06:49.665750
iter 22000:, hard_loss_metric=0.16141137, hard_loss_metric=0.16141137, full_loss_metric=0.16124099, full_loss_num=1010.82830811, mean_dist=2.82317257, lr=0.000100, hard or full='full'
0:06:49.581466
iter 23000:, hard_loss_metric=0.15251340, hard_loss_metric=0.15251340, full_loss_metric=0.15949133, full_loss_num=928.05932617, mean_dist=2.90053725, lr=0.000100, hard or full='full'
0:06:49.905575
iter 24000:, hard_loss_metric=0.14508496, hard_loss_metric=0.14508496, full_loss_metric=0.15772928, full_loss_num=861.28967285, mean_dist=2.98389792, lr=0.000100, hard or full='full'
0:06:49.801988
iter 25000:, hard_loss_metric=0.14444712, hard_loss_metric=0.14444712, full_loss_metric=0.15782203, full_loss_num=854.09912109, mean_dist=3.03656101, lr=0.000100, hard or full='full'
0:06:49.708813
iter 26000:, hard_loss_metric=0.13623750, hard_loss_metric=0.13623750, full_loss_metric=0.15605091, full_loss_num=782.24053955, mean_dist=3.12233829, lr=0.000100, hard or full='full'
0:06:49.205902
iter 27000:, hard_loss_metric=0.13533075, hard_loss_metric=0.13533075, full_loss_metric=0.15554382, full_loss_num=769.47778320, mean_dist=3.16414857, lr=0.000100, hard or full='full'
0:06:49.858948
iter 28000:, hard_loss_metric=0.12841281, hard_loss_metric=0.12841281, full_loss_metric=0.15401386, full_loss_num=706.67932129, mean_dist=3.23231196, lr=0.000100, hard or full='full'
0:06:49.858043
iter 29000:, hard_loss_metric=0.12504335, hard_loss_metric=0.12504335, full_loss_metric=0.15325457, full_loss_num=665.46051025, mean_dist=3.31757283, lr=0.000100, hard or full='full'
0:06:49.513657
iter 30000:, hard_loss_metric=0.12523034, hard_loss_metric=0.12523034, full_loss_metric=0.15255198, full_loss_num=676.25970459, mean_dist=3.34009123, lr=0.000100, hard or full='full'
0:06:49.609464
iter 31000:, hard_loss_metric=0.12044825, hard_loss_metric=0.12044825, full_loss_metric=0.15222238, full_loss_num=639.66888428, mean_dist=3.38619161, lr=0.000100, hard or full='full'
0:06:49.195684
iter 32000:, hard_loss_metric=0.11902485, hard_loss_metric=0.11902485, full_loss_metric=0.14992599, full_loss_num=632.65899658, mean_dist=3.43161559, lr=0.000100, hard or full='full'
0:06:48.959779
iter 33000:, hard_loss_metric=0.11229815, hard_loss_metric=0.11229815, full_loss_metric=0.14931424, full_loss_num=569.70434570, mean_dist=3.51954746, lr=0.000100, hard or full='full'
0:06:49.358452
iter 34000:, hard_loss_metric=0.11139318, hard_loss_metric=0.11139318, full_loss_metric=0.14953230, full_loss_num=553.74859619, mean_dist=3.56650305, lr=0.000100, hard or full='full'
0:06:49.941411
iter 35000:, hard_loss_metric=0.11002202, hard_loss_metric=0.11002202, full_loss_metric=0.14825714, full_loss_num=544.05798340, mean_dist=3.59600043, lr=0.000100, hard or full='full'
0:06:49.947524
iter 36000:, hard_loss_metric=0.10695085, hard_loss_metric=0.10695085, full_loss_metric=0.14726919, full_loss_num=521.29534912, mean_dist=3.65938759, lr=0.000100, hard or full='full'
0:06:48.425198
iter 37000:, hard_loss_metric=0.10480743, hard_loss_metric=0.10480743, full_loss_metric=0.14574966, full_loss_num=511.51550293, mean_dist=3.70407820, lr=0.000100, hard or full='full'
0:06:49.603570
iter 38000:, hard_loss_metric=0.10454743, hard_loss_metric=0.10454743, full_loss_metric=0.14661647, full_loss_num=509.88256836, mean_dist=3.73070860, lr=0.000100, hard or full='full'
0:06:49.635787
iter 39000:, hard_loss_metric=0.09932640, hard_loss_metric=0.09932640, full_loss_metric=0.14549956, full_loss_num=451.79501343, mean_dist=3.79108453, lr=0.000100, hard or full='full'
0:06:49.398357
iter 40000:, hard_loss_metric=0.09352383, hard_loss_metric=0.09352383, full_loss_metric=0.14491171, full_loss_num=413.09655762, mean_dist=3.87585688, lr=0.000100, hard or full='full'
0:06:48.766035
iter 41000:, hard_loss_metric=0.09108195, hard_loss_metric=0.09108195, full_loss_metric=0.14269431, full_loss_num=394.15444946, mean_dist=3.88988638, lr=0.000100, hard or full='full'
0:06:49.206345
iter 42000:, hard_loss_metric=0.08967175, hard_loss_metric=0.08967175, full_loss_metric=0.14230900, full_loss_num=378.24041748, mean_dist=3.95553350, lr=0.000100, hard or full='full'
0:06:49.289280
iter 43000:, hard_loss_metric=0.08583810, hard_loss_metric=0.08583810, full_loss_metric=0.14066134, full_loss_num=354.28244019, mean_dist=4.02205276, lr=0.000100, hard or full='full'
0:06:49.514472
iter 44000:, hard_loss_metric=0.08470152, hard_loss_metric=0.08470152, full_loss_metric=0.14209186, full_loss_num=345.45095825, mean_dist=4.06645918, lr=0.000100, hard or full='full'
0:06:48.805998
iter 45000:, hard_loss_metric=0.08171596, hard_loss_metric=0.08171596, full_loss_metric=0.14022106, full_loss_num=326.41455078, mean_dist=4.08023310, lr=0.000100, hard or full='full'
0:06:49.214773
iter 46000:, hard_loss_metric=0.07921968, hard_loss_metric=0.07921968, full_loss_metric=0.13954227, full_loss_num=309.48468018, mean_dist=4.12187576, lr=0.000100, hard or full='full'
0:06:48.936537
iter 47000:, hard_loss_metric=0.07836085, hard_loss_metric=0.07836085, full_loss_metric=0.13664222, full_loss_num=307.19665527, mean_dist=4.17050457, lr=0.000100, hard or full='full'
0:06:49.042474
iter 48000:, hard_loss_metric=0.07622312, hard_loss_metric=0.07622312, full_loss_metric=0.13685280, full_loss_num=296.43838501, mean_dist=4.19430971, lr=0.000100, hard or full='full'
0:06:49.502045
iter 49000:, hard_loss_metric=0.07588398, hard_loss_metric=0.07588398, full_loss_metric=0.13477865, full_loss_num=297.10037231, mean_dist=4.21674252, lr=0.000100, hard or full='full'
0:06:48.728941
iter 50000:, hard_loss_metric=0.07380241, hard_loss_metric=0.07380241, full_loss_metric=0.13696265, full_loss_num=276.56069946, mean_dist=4.27403641, lr=0.000100, hard or full='full'
Training COMPLETE
[I 19:31:57.948 NotebookApp] 302 GET / (218.192.168.252) 0.69ms
[I 19:51:29.718 NotebookApp] Saving file at /model/model_orgin.py
[I 19:52:23.685 NotebookApp] Saving file at /model/model_orgin.py
[I 19:52:26.611 NotebookApp] Saving file at /model/model_orgin.py
[I 19:53:47.118 NotebookApp] Saving file at /model/model_orgin.py
[I 19:58:22.606 NotebookApp] Saving file at /model/model_orgin.py
[I 19:58:57.802 NotebookApp] Saving file at /model/model_orgin.py
[I 19:59:00.219 NotebookApp] Saving file at /model/model_orgin.py
[I 20:09:43.023 NotebookApp] Saving file at /model/model_orgin.py
[I 20:09:48.303 NotebookApp] Saving file at /model/model_orgin.py
[I 20:10:02.677 NotebookApp] Saving file at /model/model_orgin.py
[I 20:13:43.774 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:14:11.380 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:23:31.309 NotebookApp] 302 GET / (218.192.168.252) 0.48ms
[I 20:29:25.857 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:34:18.465 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:36:23.292 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:37:01.000 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:41:46.781 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:47:40.240 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:47:47.560 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:50:01.144 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:53:37.209 NotebookApp] Saving file at /model/model_orgin.py
[I 20:54:19.314 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:54:22.080 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:57:26.226 NotebookApp] Saving file at /model/model_orgin.py
[I 20:57:44.257 NotebookApp] Saving file at /model/model_orgin.py
[I 20:58:30.169 NotebookApp] Saving file at /model/utils/evaluator.py
[I 20:58:54.813 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:08:34.874 NotebookApp] Saving file at /model/model_orgin.py
[I 21:08:44.102 NotebookApp] Saving file at /model/model_orgin.py
[I 21:10:00.267 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:22:05.864 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:23:24.542 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:23:38.324 NotebookApp] Saving file at /model/model_orgin.py
[I 21:26:51.420 NotebookApp] Saving file at /model/model_orgin.py
[I 21:39:58.390 NotebookApp] Saving file at /model/model_orgin.py
[I 21:40:37.877 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:42:58.547 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:45:32.212 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:48:55.222 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:51:38.011 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:54:10.062 NotebookApp] Saving file at /model/utils/evaluator.py
[I 21:59:21.053 NotebookApp] Creating new file in /model
[I 22:03:25.794 NotebookApp] Saving file at /model/model_1stream.py
[I 22:05:13.197 NotebookApp] Saving file at /model/model_1stream.py
[I 22:07:24.048 NotebookApp] Saving file at /model/model_orgin.py
[I 22:07:26.805 NotebookApp] Saving file at /model/model_orgin.py
[I 22:13:37.138 NotebookApp] Saving file at /model/model_orgin.py
[I 22:14:46.018 NotebookApp] Saving file at /model/model_1stream.py
[I 22:15:31.105 NotebookApp] Saving file at /model/model_orgin.py
Traceback (most recent call last):
  File "train.py", line 1, in <module>
    from model.initialization import initialization
  File "/home/huangyj_1/triplet/GaitSet-master/GaitSet-master/model/initialization.py", line 11, in <module>
    from .model_orgin import Model
  File "/home/huangyj_1/triplet/GaitSet-master/GaitSet-master/model/model_orgin.py", line 14, in <module>
    from .network import TripletLoss, SetNet, SetNet3d, CrossEntropyLabelSmooth, CenterLoss
  File "/home/huangyj_1/triplet/GaitSet-master/GaitSet-master/model/network/__init__.py", line 16, in <module>
    from .gaitset_2streams_v2 import SetNet
  File "/home/huangyj_1/triplet/GaitSet-master/GaitSet-master/model/network/gaitset_2streams_v2.py", line 4, in <module>
    from torchvision import transforms
  File "/home/huangyj_1/.local/lib/python3.5/site-packages/torchvision/__init__.py", line 1, in <module>
    from torchvision import models
  File "/home/huangyj_1/.local/lib/python3.5/site-packages/torchvision/models/__init__.py", line 1, in <module>
    from .alexnet import *
  File "/home/huangyj_1/.local/lib/python3.5/site-packages/torchvision/models/alexnet.py", line 2, in <module>
    import torch.utils.model_zoo as model_zoo
  File "/home/huangyj_1/.local/lib/python3.5/site-packages/torch/utils/model_zoo.py", line 12, in <module>
    from requests.utils import urlparse
  File "/home/pc/anaconda3/lib/python3.5/site-packages/requests/__init__.py", line 52, in <module>
    from .packages.urllib3.contrib import pyopenssl
  File "/home/pc/anaconda3/lib/python3.5/site-packages/requests/packages/urllib3/contrib/pyopenssl.py", line 46, in <module>
    import OpenSSL.SSL
  File "<frozen importlib._bootstrap>", line 968, in _find_and_load
  File "<frozen importlib._bootstrap>", line 953, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 896, in _find_spec
  File "<frozen importlib._bootstrap_external>", line 1171, in find_spec
  File "<frozen importlib._bootstrap_external>", line 1145, in _get_spec
  File "<frozen importlib._bootstrap_external>", line 1273, in find_spec
  File "<frozen importlib._bootstrap_external>", line 1243, in _get_spec
  File "<frozen importlib._bootstrap_external>", line 822, in __init__
KeyboardInterrupt
Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
0:04:56.145028
iter 1000:, hard_loss_metric=0.45608836, hard_loss_metric=0.45608836, full_loss_metric=0.18292651, full_loss_num=17402.93164062, mean_dist=0.68625963, lr=0.000100, hard or full='full'
0:04:51.620001
iter 2000:, hard_loss_metric=0.40859652, hard_loss_metric=0.40859652, full_loss_metric=0.17251374, full_loss_num=10853.87792969, mean_dist=0.85535949, lr=0.000100, hard or full='full'
0:04:50.935357
iter 3000:, hard_loss_metric=0.35811365, hard_loss_metric=0.35811365, full_loss_metric=0.15910828, full_loss_num=8481.12402344, mean_dist=0.94948339, lr=0.000100, hard or full='full'
0:04:52.560159
iter 4000:, hard_loss_metric=0.32437411, hard_loss_metric=0.32437411, full_loss_metric=0.14704441, full_loss_num=7527.66503906, mean_dist=0.99232799, lr=0.000100, hard or full='full'
0:04:51.793119
iter 5000:, hard_loss_metric=0.30180943, hard_loss_metric=0.30180943, full_loss_metric=0.13768385, full_loss_num=7210.11523438, mean_dist=1.00059819, lr=0.000100, hard or full='full'
0:04:52.412054
iter 6000:, hard_loss_metric=0.27586615, hard_loss_metric=0.27586615, full_loss_metric=0.12863404, full_loss_num=6557.57470703, mean_dist=1.01002312, lr=0.000100, hard or full='full'
0:04:54.309999
iter 7000:, hard_loss_metric=0.25994402, hard_loss_metric=0.25994402, full_loss_metric=0.12228400, full_loss_num=6146.50878906, mean_dist=1.02120984, lr=0.000100, hard or full='full'
0:04:55.330162
iter 8000:, hard_loss_metric=0.24574870, hard_loss_metric=0.24574870, full_loss_metric=0.11612753, full_loss_num=5987.35498047, mean_dist=1.01834822, lr=0.000100, hard or full='full'
0:04:58.085690
iter 9000:, hard_loss_metric=0.23462954, hard_loss_metric=0.23462954, full_loss_metric=0.11167800, full_loss_num=5757.47460938, mean_dist=1.02011418, lr=0.000100, hard or full='full'
0:04:54.568448
iter 10000:, hard_loss_metric=0.22040091, hard_loss_metric=0.22040091, full_loss_metric=0.10676957, full_loss_num=5336.09179688, mean_dist=1.02723587, lr=0.000100, hard or full='full'
0:04:56.254324
iter 11000:, hard_loss_metric=0.21064845, hard_loss_metric=0.21064845, full_loss_metric=0.10384889, full_loss_num=5129.11181641, mean_dist=1.02832496, lr=0.000100, hard or full='full'
0:04:55.954401
iter 12000:, hard_loss_metric=0.20616065, hard_loss_metric=0.20616065, full_loss_metric=0.10151400, full_loss_num=5134.00585938, mean_dist=1.02322793, lr=0.000100, hard or full='full'
0:04:53.847562
iter 13000:, hard_loss_metric=0.19473411, hard_loss_metric=0.19473411, full_loss_metric=0.09812129, full_loss_num=4751.29101562, mean_dist=1.03053403, lr=0.000100, hard or full='full'
0:04:52.714528
iter 14000:, hard_loss_metric=0.19371931, hard_loss_metric=0.19371931, full_loss_metric=0.09727967, full_loss_num=4830.33935547, mean_dist=1.02710927, lr=0.000100, hard or full='full'
0:04:50.669984
iter 15000:, hard_loss_metric=0.18106453, hard_loss_metric=0.18106453, full_loss_metric=0.09343785, full_loss_num=4376.57910156, mean_dist=1.03321218, lr=0.000100, hard or full='full'
0:04:51.694232
iter 16000:, hard_loss_metric=0.17695493, hard_loss_metric=0.17695493, full_loss_metric=0.09238879, full_loss_num=4296.86279297, mean_dist=1.03385758, lr=0.000100, hard or full='full'
0:04:53.763388
iter 17000:, hard_loss_metric=0.17332749, hard_loss_metric=0.17332749, full_loss_metric=0.09076440, full_loss_num=4250.20117188, mean_dist=1.03215969, lr=0.000100, hard or full='full'
0:04:52.362979
iter 18000:, hard_loss_metric=0.16849877, hard_loss_metric=0.16849877, full_loss_metric=0.08926604, full_loss_num=4123.89697266, mean_dist=1.03454125, lr=0.000100, hard or full='full'
0:04:52.174127
iter 19000:, hard_loss_metric=0.16474925, hard_loss_metric=0.16474925, full_loss_metric=0.08785176, full_loss_num=4018.07519531, mean_dist=1.03300083, lr=0.000100, hard or full='full'
0:04:51.045907
iter 20000:, hard_loss_metric=0.15938199, hard_loss_metric=0.15938199, full_loss_metric=0.08652943, full_loss_num=3851.58129883, mean_dist=1.03882003, lr=0.000100, hard or full='full'
0:04:53.159800
iter 21000:, hard_loss_metric=0.15864703, hard_loss_metric=0.15864703, full_loss_metric=0.08598734, full_loss_num=3896.09155273, mean_dist=1.03324759, lr=0.000100, hard or full='full'
0:04:53.153097
iter 22000:, hard_loss_metric=0.15238917, hard_loss_metric=0.15238917, full_loss_metric=0.08445577, full_loss_num=3680.58642578, mean_dist=1.03764033, lr=0.000100, hard or full='full'
0:04:52.878984
iter 23000:, hard_loss_metric=0.15124680, hard_loss_metric=0.15124680, full_loss_metric=0.08370326, full_loss_num=3648.22827148, mean_dist=1.03594875, lr=0.000100, hard or full='full'
0:04:53.258039
iter 24000:, hard_loss_metric=0.14646719, hard_loss_metric=0.14646719, full_loss_metric=0.08286390, full_loss_num=3478.76391602, mean_dist=1.04017484, lr=0.000100, hard or full='full'
0:04:53.819276
iter 25000:, hard_loss_metric=0.14259553, hard_loss_metric=0.14259553, full_loss_metric=0.08140179, full_loss_num=3384.39843750, mean_dist=1.04313481, lr=0.000100, hard or full='full'
0:04:56.043831
iter 26000:, hard_loss_metric=0.14130513, hard_loss_metric=0.14130513, full_loss_metric=0.08127794, full_loss_num=3356.14746094, mean_dist=1.04415226, lr=0.000100, hard or full='full'
0:04:52.382498
iter 27000:, hard_loss_metric=0.13971174, hard_loss_metric=0.13971174, full_loss_metric=0.08053789, full_loss_num=3321.85473633, mean_dist=1.04371166, lr=0.000100, hard or full='full'
0:04:50.240265
iter 28000:, hard_loss_metric=0.13452891, hard_loss_metric=0.13452891, full_loss_metric=0.07943616, full_loss_num=3085.52099609, mean_dist=1.05037570, lr=0.000100, hard or full='full'
0:04:48.704781
iter 29000:, hard_loss_metric=0.13054727, hard_loss_metric=0.13054727, full_loss_metric=0.07870875, full_loss_num=2991.05126953, mean_dist=1.05053103, lr=0.000100, hard or full='full'
0:04:49.050987
iter 30000:, hard_loss_metric=0.13009444, hard_loss_metric=0.13009444, full_loss_metric=0.07807223, full_loss_num=2974.85498047, mean_dist=1.05252707, lr=0.000100, hard or full='full'
0:04:48.745851
iter 31000:, hard_loss_metric=0.12636130, hard_loss_metric=0.12636130, full_loss_metric=0.07730152, full_loss_num=2868.51342773, mean_dist=1.05593681, lr=0.000100, hard or full='full'
